"","Submission Date","UF","Cidade","Dano","Violência","Tipificação","Vítima","Gênero da vítima 1","Gênero da vítima 2","Gênero da vítima 3","Escolaridade da vítima 3","Escolaridade da vítima 2","Escolaridade da vítima 1","Escolaridade do agressor 3","Escolaridade do agressor 2","Escolaridade do agressor 1","Data da denúncia","Orientação sexual da vítima 1","Orientação sexual da vítima 2","Orientação sexual da vítima 3","Idade da vítima 1","Idade da vítima 2","Idade da vítima 3","Raça/cor da vítima 1","Raça/cor da vítima 2","Raça/cor da vítima 3","Religião da vítima 1","Religião da vítima 2","Religião da vítima 3","Agressor 1","Gênero do agressor 1","Gênero do agressor 2","Gênero do agressor 3","Orientação sexual do agressor 1","Orientação sexual do agressor 2","Orientação sexual do agressor 3","Idade do agressor 1","Idade do agressor 2","Idade do agressor 3","Raça/cor do agressor 1","Raça/cor do agressor 2","Raça/cor do agressor 3","Religião do agressor 1","Religião do agressor 2","Religião do agressor 3","Encaminhamentos","Resumo","Observações"
"761","2022/03/17 16:28:00","PR","Ubirata",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,2020-10-08 15:30:00,NA,NA,NA,"21",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201036979 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"762","2022/03/17 16:28:00","PR","Ponta Grossa",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,2020-10-09 09:00:00,NA,NA,NA,"17",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,"34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201036998 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"763","2022/03/17 16:28:00","PR","Paranacity",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,2020-09-22 07:00:00,NA,NA,NA,"29",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201037016 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"764","2022/03/17 16:28:00","PR","Telemaco Borba",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,2020-10-08 17:00:00,NA,NA,NA,"17",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201037023 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"765","2022/03/17 16:28:00","PR","Londrina",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,2020-10-09 10:25:00,NA,NA,NA,"36",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201037037 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"766","2022/03/17 16:28:00","PR","Engenheiro Beltrao",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,2020-10-10 12:00:00,NA,NA,NA,"25",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201039630 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"767","2022/03/17 16:28:00","PR","Peabiru",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,2020-10-10 10:00:00,NA,NA,NA,"28",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201041521 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"768","2022/03/17 16:28:00","PR","Pitanga",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,2020-10-11 13:00:00,NA,NA,NA,"26",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201042011 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"769","2022/03/17 16:28:00","PR","Cascavel",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino","Feminino",NA,NA,NA,NA,NA,NA,NA,2020-10-13 01:00:00,NA,NA,NA,"28","29",NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,"33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201045497 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"770","2022/03/17 16:28:00","PR","Sarandi",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,2020-10-13 07:00:00,NA,NA,NA,"25",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,"60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201046016 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"771","2022/03/17 16:28:00","PR","Florai",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino","Masculino",NA,NA,NA,NA,NA,NA,NA,2019-11-01 08:00:00,NA,NA,NA,"37","37",NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,"61",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020104616 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"772","2022/03/17 16:28:00","PR","Carambei",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,2020-10-10 09:00:00,NA,NA,NA,"35",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,"25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201046661 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"773","2022/03/17 16:28:00","PR","Rio Bonito Do Iguacu",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Grupo ou coletivo","Masculino","Masculino","Masculino",NA,NA,NA,NA,NA,NA,2020-10-11 23:00:00,NA,NA,NA,"29","25","28",NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201046697 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"774","2022/03/17 16:28:00","PR","Cambe",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,2020-09-24 18:00:00,NA,NA,NA,"44",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,"42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201046800 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"775","2022/03/17 16:28:00","PR","Curitiba",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,2020-10-12 23:00:00,NA,NA,NA,"19",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201047681 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"776","2022/03/17 16:28:00","PR","Pinhais",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,2020-10-13 13:26:00,NA,NA,NA,"21",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201048038 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"777","2022/03/17 16:28:00","PR","Pinhais",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,2020-10-13 14:00:00,NA,NA,NA,"64",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201048218 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"778","2022/03/17 16:28:00","PR","Curitiba",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,2020-04-19 22:30:00,NA,NA,NA,"19",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201048530 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"779","2022/03/17 16:28:00","PR","Faxinal",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,2020-10-12 15:00:00,NA,NA,NA,"30",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201048621 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"780","2022/03/17 16:28:00","PR","Curitiba",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,2020-10-12 14:00:00,NA,NA,NA,"55",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas","Masculino","Feminino",NA,NA,NA,NA,"46","40",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201048815 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"781","2022/03/17 16:28:00","PR","Mandaguacu",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,2020-01-26 20:30:00,NA,NA,NA,"28",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020104940 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"782","2022/03/17 16:28:00","PR","Curitiba",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,2020-10-11 14:00:00,NA,NA,NA,"18",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas","Feminino","Feminino","Feminino",NA,NA,NA,"62","55","24",NA,NA,NA,NA,NA,NA,NA,NA,"20201049592 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"783","2022/03/17 16:28:00","PR","Toledo",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,2020-10-13 18:30:00,NA,NA,NA,"49",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201050951 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"784","2022/03/17 16:28:00","PR","Maringa",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,2020-10-14 08:00:00,NA,NA,NA,"33",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201052176 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"785","2022/03/17 16:28:00","PR","Foz Do Iguacu",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,2020-08-24 10:00:00,NA,NA,NA,"38",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,"39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201052183 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"786","2022/03/17 16:28:00","PR","Pato Branco",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,2020-10-13 20:00:00,NA,NA,NA,"62",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,"29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201054388 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"787","2022/03/17 16:28:00","PR","Foz Do Iguacu",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,2020-10-14 19:00:00,NA,NA,NA,"32",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,"55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201054911 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"788","2022/03/17 16:28:00","PR","Loanda",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino","Masculino",NA,NA,NA,NA,NA,NA,NA,2020-10-14 18:00:00,NA,NA,NA,"26","51",NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,"70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201056601 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"789","2022/03/17 16:28:00","PR","Foz Do Iguacu",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,2020-10-13 13:00:00,NA,NA,NA,"24",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,"45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201057384 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"790","2022/03/17 16:28:00","PR","Londrina",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,2020-10-15 09:30:00,NA,NA,NA,"38",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201057585 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"791","2022/03/17 16:28:00","PR","Sao Jose Dos Pinhais",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,2020-09-21 16:00:00,NA,NA,NA,"35",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201057621 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"792","2022/03/17 16:28:00","PR","General Carneiro",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,2020-10-15 10:00:00,NA,NA,NA,"27",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201057997 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"793","2022/03/17 16:28:00","PR","Curitiba",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,2019-01-29 08:00:00,NA,NA,NA,"52",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201058396 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"794","2022/03/17 16:28:00","PR","Arapongas",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,2020-10-15 22:15:00,NA,NA,NA,"35",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,"30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201059525 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"795","2022/03/17 16:28:00","PR","Curitiba",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,2020-10-16 11:00:00,NA,NA,NA,"49",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201061212 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"796","2022/03/17 16:28:00","PR","Guaraniacu",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,2020-10-15 10:00:00,NA,NA,NA,"21",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201061746 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"797","2022/03/17 16:28:00","PR","Ponta Grossa",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,2020-10-16 11:30:00,NA,NA,NA,"51",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,"54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201061771 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"798","2022/03/17 16:28:00","PR","Prudentopolis",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,2020-10-16 13:30:00,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,"42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201061798 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"799","2022/03/17 16:28:00","PR","Araucaria",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,2020-09-28 08:45:00,NA,NA,NA,"49",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201062009 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"800","2022/03/17 16:28:00","PR","Curitiba",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Masculino","Feminino",NA,NA,NA,NA,NA,NA,NA,2020-10-16 18:05:00,NA,NA,NA,"24","21",NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,"67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201063350 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"801","2022/03/17 16:28:00","PR","Jacarezinho",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,2020-10-18 14:00:00,NA,NA,NA,"29",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,"30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201068365 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"802","2022/03/17 16:28:00","PR","Iretama",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,2020-10-17 23:00:00,NA,NA,NA,"38",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201069847 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"803","2022/03/17 16:28:00","PR","Guarapuava",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino","Feminino",NA,NA,NA,NA,NA,NA,NA,2020-10-17 09:34:00,NA,NA,NA,"50","24",NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,"21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201070495 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"804","2022/03/17 16:28:00","PR","Foz Do Iguacu",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,2020-10-19 11:00:00,NA,NA,NA,"84",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201071043 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"805","2022/03/17 16:28:00","PR","Sarandi",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,2020-01-26 16:00:00,NA,NA,NA,"45",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020107116 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"806","2022/03/17 16:28:00","PR","Wenceslau Braz",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,2020-01-25 20:00:00,NA,NA,NA,"47",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,"36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020107121 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"807","2022/03/17 16:28:00","PR","Curitiba",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,2020-10-19 06:30:00,NA,NA,NA,"38",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,"35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201071246 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"808","2022/03/17 16:28:00","PR","Ponta Grossa",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,2020-10-18 23:00:00,NA,NA,NA,"33",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201077126 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"809","2022/03/17 16:28:00","PR","Andira",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,2020-10-20 18:00:00,NA,NA,NA,"48",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201079586 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"810","2022/03/17 16:28:00","PR","Matinhos",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,2020-10-20 14:00:00,NA,NA,NA,"39",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,"46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201080687 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
